name,total_score,duty,work_state,date,title,pros,cons,wish,like
비바리퍼블리카,width:80%;,서비스/고객지원,전직원,2018. 09. 06,"
BEST
      ""동일 직종에 비해 우수한 환경 (복지 및 문화 등)에서 근무할 수 있으며 자율성이 주어지는 만큼 책임감도 요구되는 기업""
    ","
식비 지원, 사내 카페, 직원 휴게실 등 기본 복지뿐만 아니라 성과에 따른 보상도 확실한 편임
","
성장하고 있는 기업인만큼 직원들의 입,퇴사도 잦은 편 / 업무과중도가 높은 편
","
너무 성장에만 몰두하는 것보다 때론 지키기도 중요하다는 점을 참고해주셨으면 좋겠습니다.
", 10 
비바리퍼블리카,width:80%;,IT/인터넷,전직원,2018. 08. 26,"
BEST
      ""언제까지 대표님의 운으로 갈 수 있을지 모르겠어요. 최종적으로 꿈꾸는건 은행일려나요?""
    ","
식대의 리밋이 없다는 점, 눈치 안보고 밥 먹을 수 있다는 점. 연차휴가를 자유롭게 쓸 수 있다는건 꽤나 큰 장점. 그들이 이야기하는 것처럼 '좋은 동료와 일하는 것이 최고의 복지'
","
정부가 IT업계의 포괄임금제를 끝장내려고 한다면 가장 먼저 제보 할 회사. 역삼역 캐피탈타워를 보면 거의 페이스북과 함께 불켜져 있는 회사. 모든 IT업계가 그렇지만 유독 야근이 더 많은 회사. 1인당 식대가 20만원 넘게 나오는건 단순히 복지가 좋아서만일까요. 그리고 사람을 소중하게 여기지 않는거같아요.
","
요새 이승건 대표님. 마케팅부서나 고객행복팀 부서 옆에 앉아서 그냥 일한다고 하지만 사실상 감시인 그거... 요새도 하고계신지 모르겠습니다. 그거 힘들어하던 사람 많던거 제발 좀 기억해주세요.
", 92 
비바리퍼블리카,width:40%;,마케팅/시장조사,전직원,2018. 08. 21,"
BEST
      ""새로운 일에 대한 두려움이 만연하여 용기와 가설이 존중받지 못한다는 느낌을 많이 받았습니다.""
    ","
유연 근무제나 복지혜택, 연봉 등의 혜택이 매우 좋습니다. 역삼역 출구에서 30초면 도착하는 아주 좋은 위치에 사무실이 있습니다.
","
무언가 새로운 것을 시도하기에 좋지 않은 환경입니다. 대부분의 직원들이 경력직으로 다른 회사에서 다양한 경험을 하고 온 분들이지만 정작 그 경험을 발휘할 수 있는 기회는 거의 없습니다.
","
새로운 일을 시도하려면 용기가 필요합니다. 지금까지 고수해 온 방식이 정답이라는 생각은 아주 위험합니다.
", 21 
비바리퍼블리카,width:80%;,서비스/고객지원,전직원,2018. 07. 30,"
BEST
      ""스스로 업계를 바꾸어나간다는 확신이 있는 곳. 목표를 향해 거침없이 질주하며 치열하게 성장하는 곳.""
    ","
잡다한 복리후생을 걷어내고 정말 필요한것들 위주로 지원이 됨 (충분한 식비 지원, 무제한 휴가 제도, 장소에 구애 받지 않는 근무 등)
","
소수 정예로 일하는 것이 장점이기도 하나 그만큼 정해진 인재상(충분한 성과, 비전의 공유)에 부합하지 않을 경우 가차 없이 내쳐지는 경향이 없지 않아 있음.
","
근로자들의 기본적인 근로 환경을 세심하게 챙겨준다면 더할나위없이 좋을것같습니다.
", 11 
비바리퍼블리카,width:60%;,경영/기획/컨설팅,현직원,2018. 06. 13,"
BEST
      ""일의 진행이 빠르다. 특별히 다른 IT기업들과 다르지 않다.""
    ","
대기업의 수영장, 병원, 사우나 등과 같은 복지는 없지만 다른면들에서 경쟁력있는 복지가 제공된다. 식대, 서적, 장비와 같은 복지. 자율 출퇴근이 보장된다. 실력이 뛰어난 동료들과 일할 수 있어서 편하다.
","
자율적 업무수행도 아니고 수평조직도 아니고 업무강도가 낮은것도 아니고 부담이 적은것도 아니다 (평균 IT기업들에 흔히 있는 단점들이 존재한다고 보면 된다). 동료들간 피어프레셔를 장려하고 정해져있는 문화에서 어긋나는것을 '실망'이라는 개념을 빌려 기업내 업무문화를 관리한다.
","
신념을 지킨다면 그 누가 비판하겠는가. 하지만 결과론적 접근으로는 신념이 존재하기 힘들다.
", 25 
비바리퍼블리카,width:100%;,IT/인터넷,현직원,2018. 05. 11,"
BEST
      ""직원을 100% 신뢰하고 일을 맡겨줘서 주도적으로 일할수 있는 곳 그만큼 책임이 무겁지만 빠르게 성장할수 있다""
    ","
내가 맡은 직무에 대해 처음부터 끝까지 내가 책임지고 실행해볼수 있다웬만한 대기업 외국계기업 뺨치는 복지제도어디서 이런 사람들 모아놨나 싶은 훌륭한 동료
","
모두가 한 방향을 보고 미친듯이 달리고 있어 조직미션에 공감하지 못하는 사람이 오면 정신적 체력적으로 모두 힘들수도
","
앞으로도 구성원에 대한 믿음을 잃지않고 지금문화를 유지해주시길
", 10 
비바리퍼블리카,width:80%;,서비스/고객지원,현직원,2018. 05. 06,"
BEST
      ""좋은 환경(사람, 문화, 성장, 복지) 에서 일할 수 있는 곳. 하지만 그만큼의 책임감이 요구되며 모든 직군이 동일한 환경은 아님.""
    ","
1. 책임과 역할을 중시하여 사람으로 인한 스트레스가 적음.2. 신입, 계약직 입장에서 좋은 복지, 문화를 동일하게 적용받음.3. 휴가, 출퇴근, 복장 자유롭게 선택가능. 4. 능력, 실력만 있다면 신입도 인정받을 수 있는 환경.
","
1. 부서별 차이가 있을 수 있으나 대체로 업무량이 많음.2. 능력, 팀색깔에 맞는 사람을 신중히 선택하기에 인력보충이 느림.3. 추가 및 종료되는 서비스가 많아 내부에서도 혼란을 겪음.
","
고객에게는 멋진 서비스, 직원들에게는 좋은 환경의 기업이지만모두에게 그렇지 않을 수 있기에 좋은 평가 속에서도 냉철하게 스스로의 서비스, 환경을 돌아볼 수 있기를 기대합니다.
", 21 
비바리퍼블리카,width:100%;,IT/인터넷,현직원,2018. 04. 23,"
BEST
      ""성장하는 회사에서 개인 커리어의 성장도 함께 느껴볼 수 있는 기업임. 실력있는 동료들이 많고, 새로운걸 하자고 했을때 디펜스 하는 문화가 없음. 해보면 되는 문화임.""
    ","
최고의 복리후생과 미친 성장. 업무 밀도가 높아, 내가 원하는 만큼 성장할 수 있음. 개인 밸런스에 맞게 시간을 나누어 쓸수 있는 원격/재택 근무제도. 회사의 성장 방향과 전략을 투명하게 공유 받음. 왜해야되는지 모르고 하는 일은 없음. 하면 얼마나 좋아질지도 알수있어서 일이 재미있음.
","
일의 양이 많음. 그리고 모두가 밀도있게 일함. 성장하고 싶다면, 가장 좋은 환경임. 다만 일과 삶을 철저하게 분리시킨다면 조금 낮설수 있음.
","
내부 뿐 아니라 시장에서의 우리에 대해서도 자주 공유 받고 의견 나눌 기회가 있으면 좋겠음.
", 6 
비바리퍼블리카,width:40%;,마케팅/시장조사,현직원,2018. 03. 15,"
BEST
      ""일로 끝을 보고 싶은 사람이라면 강추""
    ","
원하는 만큼 일할 수 있다(조금 일하고 싶은 건 안됨ㅋㅋ)
","
즐겁게 일하는 분위기는 아님모두 허덕이고 있는 느낌안정성은 생각하지 말길
","
체력이 대단한 듯함, 인생에 정답은 없다는 것을 배웠으면 한다
", 30 
비바리퍼블리카,width:40%;,경영/기획/컨설팅,전직원,2018. 03. 06,"
BEST
      ""비개발 직군이라면 비추합니다. 업무 방식과 사내 문화의 특성으로 업무 피로도가 굉장히 높습니다. 효율적인 회의나 빠른 실행보다는 연속되는 긴 회의와 만장일치 의사결정을 선호합니다. 입사하고 한 일이 거의 매일 회의하는 것밖에 없었네요...""
    ","
엄청난 복지. 왠만한 외국계 기업보다 훨씬 좋은 복지 및 혜택
","
비개발 직군에서는 딱히 배울게 없습니다. 피로도가 높은 업무 방식을 고수하고 있습니다. 출근 후 하는 일은 대부분 긴 회의를 연속적으로 하는것이고 효율적으로 의사결정 내리지 못하는 점이 아쉽습니다.
","
직원들은 모두 감성을 가진 인간이라는 점을 기억해 주시면 감사드리겠습니다.
", 43 
비바리퍼블리카,width:100%;,IT/인터넷,현직원,2017. 08. 31,"
BEST
      ""업계 최고의 인재들과 함께 할 수 있는 기회가 보장된 회사""
    ","
정치 없고 오로지 일만 잘하면 되는 회사. 지금보다 앞으로가 더 기대된다.
","
급격히 변화하는 시장 환경과 회사 전략, 채용 급증으로 인해 문화적 정체성이 변질될 우려가 있다.
","
지금과 같은 좋은 문화를 앞으로도 잘 지켜주세시면 감사드리겠습니다.
", 5 
비바리퍼블리카,width:60%;,IT/인터넷,현직원,2017. 04. 17,"
BEST
      ""물과 기름이 공존함. 장단점이 극명하며 성장 가능성은 글쎄.""
    ","
역량이 뛰어난 팀원들과 일 할 수 있음. 프로젝트를 진행하며 배우고 성장 기회 많음. 모든 멤버가 자유롭게 소통하고 의견개진 가능. 사내복지 좋은편. 퍼포먼스를 위한 지원을 아끼지 않음.
","
스타트업의 좋은 점은 다 늘어붙여 문화라고 지켜간다지만 모순덩어리. 경영진들의 꼰대마인드는 사원이 늘어날수록 드러난다. 회사가 정한 팀 문화는 경영진 마음에 따라 바뀌고 스스로 인정하지 않음. 수익 모델 제대로 나오지 않음. 개인과 가정의 삶은 없어지고 새벽까지 야근이 이어짐. 이 모든건 연봉에 포함되어있어 수당따위 지급되지 않고 Passion을 운운하며 열정페이로 이어짐.신뢰가 중요하다 굉장히 강조하지만 경영진은 팀원을 신뢰하지 않으며 개인적 감정과 판단에 따라 이간질도 한다.
","
스스로를 인정하십시오. 꼰대마인드 못버리겠다면 그에 맞게 팀 문화를 바꾸는게 맞습니다. 스스로 나쁜사람되기 싫으면 아닌척하지말고 그대로 인정하세요.중요한 시기는 맞지만 팀원들 쥐어짜내는만큼 보상을 하세요. 신뢰를 강조하려면 먼저 팀원들을 신뢰하세요.
", 96 
비바리퍼블리카,width:100%;,경영/기획/컨설팅,현직원,2016. 06. 30,"
BEST
      ""'금융'하면 '토스'를 떠오르게 하는 것이 목표!!""
    ","
프로페셔날한 사람들이 모여 자유롭게 일하는 곳으로 금융소비자의 권익을 향상시키는 일에 기여하고 싶은 구성원이 모였다.
","
아마추어가 살아남기 어렵다.아직은 본격적인 수익 창출을 하지 못 하고 있다.
","
빠르게 금융 시장을 장악할 수 있도록, 송금 및 다른 서비스의 확장도 서두르자!
", 2 
비바리퍼블리카,width:60%;,IT/인터넷,현직원,2015. 10. 28,"
BEST
      ""냉정하게 평가받는 곳. 근무 자율성 보장받지만 성과 안나면 아웃.""
    ","
잘만하면 크게 대성할 가능성이 있는 곳. 직원들 인성도 괜찮은 편. 실제론 그렇지 않지만 채용공고에 나와있듯 수평적 문화에 신경은 많이 기울인다
","
인사평가가 경영진 주관에 치우쳤다. 경영진 취향에 맞으면 이렇다 할 성과가 없어도 참모처럼 대우. 경영진이 관심없는 분야는 열심히 해도 찬밥. 연봉이나 스톡 인상도 어려움
","
업무 분야별로 공정하고 객관적인 인사평가 필요. 그에 따른 보상체계가 마련되어야 합니다. 지금은 시스템이 아닌 사람에 의한 경영이 너무 큼.
", 25 
비바리퍼블리카,width:100%;,마케팅/시장조사,현직원,2015. 08. 25,"
BEST
      ""자유분방함속에 분명히 내재되어 있는 신뢰가 기반이 되는 회사""
    ","
업무를 위해 필요한 모든 것들에 대한 전폭적인 지원과 복지
","
아무래도 스타트업 기업이 갖는 공통적인 불안감과 우려가 주는 걱정
","
딱히 생각해본적은 없는데 굳이 쓰라고 하니 20자를 한번 채워봄.
", 4 
비바리퍼블리카,width:80%;,교육,현직원,2015. 08. 20,"
BEST
      ""스타트업 중에서도 역량있는 팀원들과 일할 수 있음. 서비스나 조직 규모 등 여러 면에서 커 나가는 재미가 있음.""
    ","
창업자 포함 팀원 역량이 우수함. 성과&퍼포먼스뿐 아니라 좋은 사내 문화를 구축해가는 것에 대해 관심이 많은 기업.
","
엔지니어적 사고가 강한 편이라 새로운 팀원이 오면 적응 이슈가 있지만 점차 개선되어 나가는 중. 개발 인력 입김이 센 편.
","
조직이 커져서 발생하는 갖가지 이슈에 잘 대비해주었으면.
", 9 
한국마이크로소프트,width:20%;,IT/인터넷,현직원,2020. 10. 28,"
BEST
      ""네임밸류만 보고 갔다가는 크게 후회할 회사(데이터센터)""
    ","
- 남 앞에서는 그럴듯 하게 보인다- 사람을 부를 때 '님'자를 붙이라고 강조한다
","
- 정말 최소의 복지 (왠만한 중견보다 못함)- 경력직들의 꼰대+ 이전회사에서의 악습 활용- 신입에 대한 교육체계 전무- 프로세스가 매우 꼬여있어 일하기 힘듬
","
그냥 이대로 하세요~ 카카오와 네이버가 한국시장에서는 압도할것 같아요.
", 3 
한국마이크로소프트,width:80%;,IT/인터넷,전직원,2020. 10. 02,"
BEST
      ""세계 제일의 소프트웨어 공급 업체로서 그 격에 맞는 문화와 품격을 갖추고 있음.""
    ","
조직문화가 매우 수평적이면서 개방적이고 글로벌 환경을 배울 수 있고 해외로의 진출이 용이한 것이 장점
","
개인이 모든 것을 자율적으로 알아서 배우고 해결해야 하며 다소 산만하다 할 수 있음.(이것은 장점일 수 있으나 일부 외국 기업 문화에 익숙하 지 않은 분들에게는)
","
한국 오피스의 경우 모든 것이 비지니스에 집중되어 있고 개발 업무 자체가 없다고 할 수 있음. 그에 대한 사업 확대에 대해 어떻게 생각하시는지 궁금함.
", 0 
한국마이크로소프트,width:60%;,IT/인터넷,전직원,2020. 09. 24,"
BEST
      ""다양한 일을 배울수 있어서 좋다점심시간이 길다. 11:20 분부터 나갈수 있음. 일찍 퇴근해도 눈치 안봄.""
    ","
연차 윗사람 눈치 안본다. 승진도 생각보다 빨리 해주는편. 출퇴근 시간이 자유롭다. 음료수를 다양하게 마셔볼수 있음
","
일이 너무 많다. 퇴근 늦게 하는 사람은 계속 늦게함. 하루종일 이메일만 체크하다가 시간이 간다. 보고해야할게 너무 많다.
","
정직원 계약직 차별이 너무 심하다. 계약직에게도 더 많은 기회를 주길 바람
", 1 
한국마이크로소프트,width:60%;,마케팅/시장조사,전직원,2020. 09. 10,"
BEST
      ""대우받으며 일할 수 있는 곳 그러나 광팔기 문화나 공을 채가는 것도 있다 하지만 다양한 걸 해볼 수 있다""
    ","
연차 자유롭고 복지가 좋고 회사 프로그램이 종종 있어서 만족하고 다녔어요 그리고 뷰가 제일 좋아요
","
연령대가 좀 높은 것 같아요 계속 해서 교체가 필요해 보입니더
","
항상 신경써주셔서 감사합니다 바뀌었다고 들었는데 더 잘해내주세요
", 0 
한국마이크로소프트,width:80%;,경영/기획/컨설팅,전직원,2020. 09. 07,"
BEST
      ""활기차고 에너지가 넘치는 기업 문화.  좋은 직장 동료 및 상사""
    ","
자기 개발 및 향후 커리어 관리를 잘 할수있는 회사.  2년이상 같은 보직에 머루르지 않도록 지속적인 배움이 가능한 회사
","
2년에 한번씩 보직을 바꾸기가쉽지않고 바꾸려면 여러부서 직원들과 두루두루원만하게 잘 지내야하고, 가고 싶은 보직의 상사와도 미리미리 교감을 가져야해서 좀 부담이 됨
","
좋은 회사고 오해동안 편안한 분위기에서 근무할수있도록 환경을 만들어 주면 좋을것 같습니다.
", 0 
한국마이크로소프트,width:80%;,영업/제휴,현직원,2020. 08. 26,"
BEST
      ""유연한 기업분위기와 자율적이며 자유로운 근무 환경, 워라밸이 좋음""
    ","
연차를 눈치 안보고 쓸수 있음, 지식 공유 및 배움의 세션이 많음
","
똑똑한 사람들의 조직으로 자부심이 강하며 개인주위가 강하여 다른부서 및 다른 팀과 업무 협조가 잘 이루어지지 않는 편임
","
직원들의 얘기를 듣는듯 하나 은근히 일방적인 의사결정이 많음
", 0 
한국마이크로소프트,width:100%;,IT/인터넷,전직원,2020. 08. 26,"
BEST
      ""사람도 업무분위기도 회사도 단연 최고. 최고의 직장..!""
    ","
자유로운 분위기. 주어진 업무 성과 달성하도록 최대한 지원해주고 피드백도 적절히 해주고..
","
재직하는 정규직들은 불만이 많은거같았음. 매니저불만을 심심치않게 들었음
","
정규직이 아니었어서 크게 바라는점은 없음.개인주의가 팽배한 분위기가 오히려 좋았음. 내일만 잘하면되서..
", 0 
한국마이크로소프트,width:60%;,IT/인터넷,현직원,2020. 08. 21,"
BEST
      ""편하게 다니려면 편하게 다닐 수 있지만, 한국에 오래된 미국회사라는 점에서 사내문화는 이도저도 아닌 문화.""
    ","
업무강도가 높지는 않은 편. 다만 자기 일을 스스로 찾아가지 않으면 정체되고 고인물이 될 확률이 높으니 스스로 찾는 노력이 필요하다.
","
좋게 보면 개인주의적인 성향으로 알아서 할 수 있는 구조이나, 나쁘게 보면 목소리 큰사람이 룰을 만들고 그걸 강요 받는 위험한 환경.
","
실력 있는 분들이 더 많이 들어와서 목소리가 아닌 실력으로 경쟁하는 구조가 되었으면 좋겠습니다.
", 0 
한국마이크로소프트,width:80%;,경영/기획/컨설팅,전직원,2020. 08. 18,"
BEST
      ""워라밸 지키며 독립적으로 근무할 수 있습니다.""
    ","
건물 깨끗. 부서에 따라 다르지만 독립적이고 휴가 자유로움.
","
내부 절차가 복잡함. 처음 입사했을 때 혼자 해결해야 하는 것이 많음.
","
잦은 구조조정에 관한 해결책이필요할 것 같습니다!!
", 0 
한국마이크로소프트,width:80%;,마케팅/시장조사,전직원,2020. 07. 11,"
BEST
      ""우리나라에 들어와있는 it 업체 외국계 지사중에서 가장 시스템이 잘 마련되었고 안정적인곳""
    ","
시스템이 글로벌하게 모두 동일해서 같은 직무라면 일하는 방식도 매우 비슷하다. 따라서 비즈니스 상황이나 파트너 현황에 따라 참고할 수 있을 만한 케이스가 매우 많고 적극적으로 기회를 찾으면 다양한 기회가 열리게 된다. 교육 기회도 풍부하고 직급 간 소통도 원활하다.
","
안정적인 곳이다보니 답답하다고 느껴질때가 많다. 의사결정이 타 외국계 대비 느린 편이고 성장을 빠르게 한다는 느낌은 받지 못했다.
","
특별히 없습니다. 지금의 장점을 더 살려서 좋은 회사로 발전시켜주세요.
", 1 
한국마이크로소프트,width:60%;,IT/인터넷,현직원,2020. 07. 10,"
BEST
      ""존중이 있는 회사, 자유로운 출퇴근, 재택 근무(매니저 재량 크기도 함)""
    ","
연차 자유롭게 사용 가능, 회사 뷰가 좋고 시설이 좋다. 자유로운 출퇴근
","
잡일 하는 사람은 잡일만 하게 되는 것 같다. 가끔 내가 여기서 뭐하는거지? 자괴감 들기도 하다. 회사 연령층이 너무 높다. 젊은 사람들에게 기회를 많이 주었으면..
","
회사 연령층이 너무 높다. 아랫 사람들에게 조금 더 기회를 많이 줬으면 좋겠다. (실제로 많은 젊은 사람들은 기회를 찾아 떠났다(
", 1 
한국마이크로소프트,width:40%;,IT/인터넷,전직원,2020. 07. 08,"
BEST
      ""회사의 방향성은 좋으나 리더들의 무능함으로 사내문화가 좋지 않음""
    ","
외국계 IT 문화를 약간이나마 맛볼수 있음, 글로벌 프로젝트의 움직임을 볼 수 있음
","
무능한 팀리더, 평가의 불공평, 사내정치, 인원배치의 불공평,
","
데이터센터 조직에 관심좀 가져주세요. 직원들의 만족도는 바닥입니다.
", 3 
한국마이크로소프트,width:60%;,영업/제휴,전직원,2020. 07. 02,"
BEST
      ""자유로운 분위기 속의 구속. 오직 결과만 보는 회사.""
    ","
분위기가 굉장히 자유롭고, 딱히 누가 터치하지 않음.캔틴에서 먹는 커피가 왠만한 커피전문점 보다 맛있어서 커피값 굳음..^^
","
불필요한 보고와 미팅이 정말 많고, 타 팀과의 협업이 잘 되지 않음. R&R을 구체화 하지 않아서 코에걸면 코걸이, 귀에 걸면 귀걸이.. 조직 매니저가 능력이 없으면 R&R에 없던 일마저도 묵묵히 해야함.. 모두가 타 팀에게 방어적인 자세를 취함.
","
조직간의 화합을 도모하는 특단의 조치가 필요해 보임.일이 능률적으로 된다는 생각이 들지 않았음.
", 1 
한국마이크로소프트,width:60%;,경영/기획/컨설팅,전직원,2020. 06. 21,"
BEST
      ""본사가 만든, 지나간 영광에 취해 빠져있는 안일함과 우월감. 한국 대기업 문화 가득한 외국계 회사.""
    ","
회사가 돈이 많으니, 건물이나 시설은 번지르르함, 회사 인지도와 이름값. 글로벌 회사의 문화 경험 가능
","
불합리한 업무 처리들, 외국계 기업의 개인주의와 로컬 기업의 의전 문화가 섞여 있음.
","
좀 더 주체적인 한국지사로서의 목소리를 높이고, 회사에 쌓여있는 고인물을 열심히 퍼내시길.
", 1 
한국마이크로소프트,width:100%;,IT/인터넷,전직원,2020. 06. 11,"
BEST
      ""보람차게 일할수 있음. 항상 즐가우며 신이남.""
    ","
그리고 이러한 일들을 많이 하는것이 신이나고자부심이 든다. 명성있는 회사라서 그런듯.
","
단순한 반복작업이 꽤나 많음. 의외로 업무 전산화가 안되어 있음.
","
연봉 인상에 적극적인 태도를 보였으면 좋겠다.
", 0 
한국마이크로소프트,width:80%;,인사/총무,전직원,2020. 06. 09,"
BEST
      ""분명 다닐때는 이렇게도 일이 힘들 수 있구나 싶게 힘들었는데 지나고 나니 그 특유의 문화가 그리운 회사""
    ","
각자의 업무영역에 대한 존중 empowerment 자율성 소위 관성이 없고자 노력하는 곳 괴로워하고 힘들어했지만 트랜스포테이션을 드디어 해낸 느낌
","
개인주의적 성향이 강함 프로젝트때 협업으로 steak-holder가 매우 많은점과 첼린징한 업무가 많은 부분은 장점이자 단점
","
비즈니스 볼륨도 늘어났는지 사장—>회장 타이틀이 생겼던데 늘 응원하겠습니다
", 0 
한국마이크로소프트,width:100%;,IT/인터넷,현직원,2020. 06. 03,"
BEST
      ""글로벌 IT기업답게 다양한 경험을 해볼 수 있는 시스템이 갖추어져 있고, 자부심을 가질 수 있는 회사""
    ","
1.본인의 업무를 마치면 자유롭게 퇴근이 가능- 별 거 아닌 것 같지만 지켜지기 어려운 부분, 워라벨은 부바부바쁜 부서는 엄청 바쁨2. 급여 수준이 상대적으로 높게 분포되어 있음- 개인마다 상이하지만 국내 IT기업중에서는 상당히 높은편3. 기업 네임밸류에서 오는 자부심- 아무리 한국 패치가 완료 되었다고 하지만 어디가서 이 회사 다닌다고 말하기 좋음(그것뿐)4. 대부분 사람들이 평균 이상은 함- 대체적으로 괜찮은 사람들이 많이 모여있는듯 느껴짐
","
1. 현 국내 대기업에 비교하면 아쉬운 복지혜택- 정말 최소한의 복지만 갖추어져 있는 듯 하다.2. 전반적으로 다소 느린 프로세스- 워낙 조직이 비대하다보니 그런거라고 생각함. 못 참을 정도는 아님3. 직책 대비 막중한 책임이 요구됨- 아무래도 외국계이고 고부가 가치의 사업을 담당하다보니 거기에서 오는 심리적 부담감이 있음4. 때로는 call이 과도하게 잦다고 느껴짐- 팀즈 때문인지 잘 모르겠음..
","
직원들이 체감할 수 있는 더욱 다양한 복지혜택이 나왔으면 좋겠습니다.
", 2 
한국마이크로소프트,width:80%;,경영/기획/컨설팅,전직원,2020. 06. 03,"
BEST
      ""독립적이고 주체적인 성향이라면 잘 맞는 회사. 스스로 성장 할 수 있는 정보의 바다.""
    ","
매니저 성향에 따라 조금씩 다르지만 크게 억압 받지 않는 분위기.광화문 경복궁 뷰에 쾌적한 환경에서 일 할 수 있음. 글로번 대기업의 프로세스를 직접 찾아서 공부 할 수 있고 다양한 정보를 습득 가능.
","
계약직과 정규직의 경계가 분명함. 전환 가능성 거의 없음. 신입 에게는 박한 연봉. 인사이동이 거의 매년 있음. 마이크로소프트는 크지만 마이크로소프트 코리아는 힘이 없어 보임.
","
계약직도 함께 일 하는 기간 동안은 같은 직원으로 생각 해 주면 좋겠습니다.
", 0 
한국마이크로소프트,width:80%;,IT/인터넷,전직원,2020. 05. 31,"
BEST
      ""비교적 자유로운 분위기와 각자 업무에 치중하면서 서로를 존중하는 편""
    ","
외국계라서 비교적 자유롭고 터치 받지 않는 편. 본인 업무에만 충실하면 됨.
","
쓸데없는 Call이 많음. 팀 분위기에 따라 수평적이기도하고 수직적이기도 한 분위기.
","
보고를 위한 숫자에 너무 치중하지 말고 쓸데없는 미팅은줄여서 업무 효율성이 높이질 수 있도록
", 1 
한국마이크로소프트,width:80%;,IT/인터넷,현직원,2020. 05. 30,"
BEST
      ""부서에 따라 다르지만 대체적으로 자율적이고 원하는 만큼 배울 수 있는 기업""
    ","
WFH문화가 자유롭고 업무공간이 쾌적합니다. 다양한 배움을 회사에서 제공하려는 노력이 더해짐에 따라 사내 문화가 좋아지는 것 같습니다.
","
한 사람이 여러일을 맡는 경우가 많고 실무진을 파견으로 구성하여 계속 업무 인계가 일어나서 연속되지 않는 점이 큰 문제입니다
","
부서끼리 내용을 자주 공유하고 협력이 일어나면 좋겠습니다. 본사와 한국지사의 소통을 더욱 강화해야할 것으로 보입니다.
", 0 
한국마이크로소프트,width:60%;,경영/기획/컨설팅,전직원,2020. 05. 12,"
BEST
      ""안정적인 사업을 기반으로 하는 회사로서 추천하는 회사입니다.""
    ","
사업기반이 안정적이며, 복지 및 급여 수준이 가장 큰 장점이 아닐까 싶습니다.
","
하는 일에 따라 다르겠으나 승진의 가능성이 아주 높지는 않다고 느낍니다.
","
그룹 공동의 이익을 위해 항상 노력하고 직원들의 말에 귀 기울여 주시길 바랍니다.
", 0 
한국마이크로소프트,width:60%;,경영/기획/컨설팅,현직원,2020. 05. 09,"
BEST
      ""글로벌 경험을 할 수 있음. 현재 시가총액 1~2위를 다투는 기업. IT업계에서는 최강자 중 하나라고 생각함""
    ","
복지 훌륭함. 연봉도 높은 편. 원하는 일 다양하게 시도해볼 수 있음
","
한국 IT특성상 아직까진 수직적 문화구. 이노베이션이 부족하다고 느껴지며 연령대가 상당히 높은편.
","
젊은 인력을 좀 더 충원해서 회사의 culture 가 조금씩 변화하면 좋겠습니다.
", 1 
한국마이크로소프트,width:80%;,영업/제휴,전직원,2020. 04. 03,"
BEST
      ""워라밸 좋고 열심히 하는 만큼 가져갈 수 있는 곳. 기회가 많고 회사가 여유가 있음.""
    ","
한국기업에 비해 수평적이고, 팀마다 다르지만 대부분 해외지사와 다르지 않은 평등한 문화임
","
매니저 성향에 좌우되는 것이 많음. 매니저를 잘 만나면 더할 나위없이 좋은 직장이지만 반대로 말하면 매니저 하나로 휘둘릴 수 있음.
","
지금도 빠르게 혁신하고 있는데 이 상태를 유지할 수 있다면 좋겠음 단 지사의 목소리도 반영이 되었으면.
", 0 
한국마이크로소프트,width:100%;,영업/제휴,전직원,2020. 04. 03,"
BEST
      ""현재나 미래를 봤을 때, B2B 시장에서 최고의 기업 중 하나.""
    ","
다년간의 내공으로 다져진 시스템. 상대적으로 유연한 근무환경. 전세계 직원들이 작성한 리소스에 접근 가능.
","
너무나도 복잡하고 다양한 시스템. 업무를 빠르게 처리하기에는 무리가 있음. 연공서열 등의 수직적인 문화 다소 존재.
","
본사 경영진과 지사 경영진 사이의 문화적 역량적 괴리가 있음.
", 0 
한국마이크로소프트,width:40%;,경영/기획/컨설팅,전직원,2020. 03. 23,"
BEST
      ""내부의 고인물들과 외부의 무경험자들의 전쟁터""
    ","
클라우드 비즈니스를 이끌어가는 선두주자 - 회사 그 자체로서의 비전은 상당히 좋은 편
","
내부 시스템과 리더십의 부재 제대로 된 회사운영 룰 없이 바뀌는 리더십에 따라 뿌리부터 흔들리는 시스템 현재는 일할 생각 없는 오래된 고인물들은 노조를 만들어 버티고 있고, 회사에서는 내부의 인재를 키울 의지는 없이 외부의 경험 부족한 인원들 데려다 끌고 가는 상황 마이크로소프트의 미래는 밝지만, 한국마이크로소프트는 계속 고전할 것
","
10여 년 전에도 외부에서 데려온 리더십들이 한탕 해먹느라 시장의 신뢰를 잃고 내부적으로도 동요가 많았는데, 여전히 새로 외부에서 데려온 리더십들이 지들끼리 줄세우고 분탕질을 치더니 비전도 전략도 없이 대학교 동아리처럼 굴러간다.
", 1 
한국마이크로소프트,width:60%;,영업/제휴,전직원,2020. 02. 27,"
BEST
      ""한국식 문화가 정착이 되어있는 외국계입니다.""
    ","
자율좌석제가 가장 좋은 점이고 전반적인 급여수준 역시 좋은 편입니다.
","
불합리한 결정들이 좀 내려지는 편이며 전반적으로 리더십에 대한 만족도가 낮음. 잦은 구조조정으로 인한 불안감이 있습니다.
","
비즈니스에 도움이 되는 인재를 제대로 알아보고 보상하는 체계
", 0 
